total_tokens,line_level_label,line_score,row
cmd = <STR> join cmd ,0.0,0.0,554
nova virt images ,1.0,0.0,555
<STR> Copy file to VIOS decompress it its new size name ,1.0,0.0,556
<STR> LPAR configuration data parser ,1.0,0.0,557
self _powervm power_on instance [ <STR> ] ,1.0,0.0,558
exception PowerVMImageCreationFailed ,1.0,0.0,559
state = constants POWERVM_POWER_STATE [ lpar_instance [ <STR> ] ] ,1.0,0.0,560
powervm_instances = self list_instances ,1.0,0.0,561
self _host_stats = data ,0.0,0.0,562
<STR> Integrated Virtualization Manager IVM Operator ,0.0,0.0,563
legacy_nwinfo self ,0.0,0.0,564
% final_path check_exit_code = ,1.0,0.0,565
ssh_command_as_root ssh_connection cmd check_exit_code = ,1.0,0.0,566
<STR> Destroy shutdown delete the specified instance ,0.0,0.0,567
self instance image_meta ,1.0,0.0,568
self _powervm destroy instance [ <STR> ] ,1.0,0.0,569
self _connection command check_exit_code = check_exit_code ,1.0,0.0,570
uncomp_path = comp_path rstrip <STR> ,1.0,0.0,571
db_instance instances ,1.0,0.0,572
its ,0.0,0.0,573
the creation of the new instance ,1.0,0.0,574
cmd = <STR> % uncomp_path final_path ,1.0,0.0,575
total_mem avail_mem = output [ <NUM> ] split <STR> ,0.0,0.0,576
POWERVM_NOSTATE = <STR> ,1.0,0.0,577
min_proc_units = cpus_units_min ,1.0,0.0,578
% instance_name ,1.0,0.0,579
nova_exception ProcessExecutionError exit_code = exit_status ,1.0,0.0,580
get_host_ip_addr self ,1.0,0.0,581
exception PowerVMImageCreationFailed ,1.0,0.0,582
PowerVMLPARAttributeNotFound exception NovaException ,1.0,0.0,583
<STR> Removes a disk ,0.0,0.0,584
cmd = self command lshwres ,1.0,0.0,585
file_name ,1.0,0.0,586
<STR> state ,1.0,0.0,587
get_cpu_info self ,1.0,0.0,588
self _operator attach_disk_to_vhost disk_name vhost ,1.0,0.0,589
ssh connect connection host ,0.0,0.0,590
cpus_units = decimal Decimal cpus / decimal Decimal <NUM> ,1.0,0.0,591
the attributes of a Logical Partition The attributes ,0.0,0.0,592
cpus_max = cpus + constants POWERVM_MAX_CPUS ,1.0,0.0,593
user = connection username ,1.0,0.0,594
exception PowerVMNoSpaceLeftOnVolumeGroup ,1.0,0.0,595
vhosts = item split <STR> item output ,0.0,0.0,596
self _cleanup instance [ <STR> ] ,1.0,0.0,597
fake_lpar instance_name ,1.0,0.0,598
POWERVM_RUNNING = <STR> ,1.0,0.0,599
returns LPAR - - LPAR ,0.0,0.0,600
self attributes = [ k None ] k self LPAR_ATTRS ,0.0,0.0,601
data [ <STR> ] ,1.0,0.0,602
<STR> PowerVM Logical Partition LPAR ,0.0,0.0,603
<NUM> ,1.0,0.0,604
self connection_data = connection ,1.0,0.0,605
nova test ,1.0,0.0,606
list_lpar_instances self ,1.0,0.0,607
state = = power_state RUNNING ,1.0,0.0,608
Simple representing a logical partition the attributes ,0.0,0.0,609
def__ init__ self ivm_connection ,1.0,0.0,610
nova compute task_states ,1.0,0.0,611
virtual_eth_adapters = <STR> % eth_id ,1.0,0.0,612
<STR> Copy file to device ,1.0,0.0,613
Indicate the driver requires the legacy network_info ,0.0,0.0,614
ssh set_missing_host_key_policy paramiko AutoAddPolicy ,0.0,0.0,615
lpar_instances = self _operator list_lpar_instances ,1.0,0.0,616
disk_used + = d_used ,0.0,0.0,617
key exclude_attribs value None ,0.0,0.0,618
remote_file_name size = self _operator copy_image_file ,1.0,0.0,619
copy_image_file self source_path remote_path ,1.0,0.0,620
resume self instance ,1.0,0.0,621
lpar_names = self run_command self command lssyscfg <STR> ,1.0,0.0,622
disk_name ,1.0,0.0,623
raises nova exception ProcessExecutionError ,1.0,0.0,624
data [ <STR> ] = constants POWERVM_HYPERVISOR_TYPE ,0.0,0.0,625
hashlib ,1.0,0.0,626
LOG debug _ <STR> ,1.0,0.0,627
vg_name avail_size = match groups ,1.0,0.0,628
uptime = <NUM> state = <STR> ,0.0,0.0,629
decimal ,1.0,0.0,630
<STR> List existent LPAR instances names ,0.0,0.0,631
chsysstate self args = <STR> ,1.0,0.0,632
exception PowerVMLPARInstanceNotFound ,1.0,0.0,633
self _operator copy_file_to_device remote_file_name disk_name ,1.0,0.0,634
param lpar LPAR ,0.0,0.0,635
message =_ <STR> ,1.0,0.0,636
timeout_count = <NUM> ,0.0,0.0,637
get_host_stats self refresh = ,1.0,0.0,638
Copyright <NUM> IBM ,1.0,0.0,639
get_virtual_eth_adapter_id self ,1.0,0.0,640
PowerVMDriver driver ComputeDriver ,1.0,0.0,641
output ,1.0,0.0,642
refresh ,0.0,0.0,643
comp_path = remote_path + os path basename source_path ,1.0,0.0,644
remote_path = FLAGS powervm_img_remote_path ,1.0,0.0,645
nova virt powervm exception ,1.0,0.0,646
<STR> Method to execute remote command root ,0.0,0.0,647
self assertEqual state power_state RUNNING ,0.0,0.0,648
def_update_host_stats self ,0.0,0.0,649
data [ <STR> ,1.0,0.0,650
state = self get_info instance [ <STR> ] ,1.0,0.0,651
state the running state one of the power_state codes ,0.0,0.0,652
[ <NUM> ] IBM Redbook IBM PowerVM Virtualization Introduction Configuration ,0.0,0.0,653
FLAGS powervm_mgr_user ,0.0,0.0,654
self run_command_as_root cmd ,1.0,0.0,655
lsvg self args = <STR> ,1.0,0.0,656
<STR> total_mem ,0.0,0.0,657
self flags powervm_img_local_path = <STR> ,1.0,0.0,658
LOG exception _ <STR> % ,1.0,0.0,659
<STR> + BaseCommand lsvg self args ,1.0,0.0,660
remove_logical_volume self lv_name ,1.0,0.0,661
LOG exception _ <STR> ,1.0,0.0,662
output ,1.0,0.0,663
task_state [ task_states DELETING task_states SPAWNING ] ,0.0,0.0,664
ftplib ,1.0,0.0,665
param disk a disk name ,1.0,0.0,666
cpus > avail_cpus ,1.0,0.0,667
lpar_names ,0.0,0.0,668
get_disk_info self ,1.0,0.0,669
<STR> PowerVM main operator ,0.0,0.0,670
<STR> vm_states DELETED ,0.0,0.0,671
key value attribs items ,0.0,0.0,672
self LPAR_PROFILE_ATTRS ,0.0,0.0,673
output ,1.0,0.0,674
cmd = <STR> ,1.0,0.0,675
avail_cpus = host_stats [ <STR> ] ,1.0,0.0,676
output = self run_command_as_root cmd ,1.0,0.0,677
self _powervm list_instances ,1.0,0.0,678
<STR> + BaseCommand lsdev self args ,1.0,0.0,679
infos = [ ] ,0.0,0.0,680
whenever admin executes <STR> ,0.0,0.0,681
Example name = lpar_name lpar_id = <NUM> lpar_env = aixlinux ,0.0,0.0,682
timeout_count = = <NUM> ,0.0,0.0,683
self _powervm get_info instance [ <STR> ] ,1.0,0.0,684
The PowerVMOperator intented to wrapper operations ,1.0,0.0,685
rmdev self args = <STR> ,1.0,0.0,686
FakeIVMOperator ,1.0,0.0,687
get_lpar self instance_name resource_type = <STR> ,1.0,0.0,688
mem > host_stats [ <STR> ] ,1.0,0.0,689
max_mem = mem_max proc_mode = <STR> ,1.0,0.0,690
_ create_lpar_instance instance ,1.0,0.0,691
param remote_path remote file path ,1.0,0.0,692
infos append driver InstanceInfo instance_name state ,0.0,0.0,693
instance [ <STR> ] ,1.0,0.0,694
self password = password ,0.0,0.0,695
rmvdev self args = <STR> ,1.0,0.0,696
